erp_sale_id,erp_vehicle_id,sale_date,sale_price,original_cost,sale_channel,buyer_type,days_on_market,profit_margin,dealer_discount,sales_person,finance_option,erp_last_updated
ERP_SAL003268,ERP_VH003268,2023-06-20,217500,186419,Dealer Network,Private,63,0.167,0.05,Angie Casey,Bank Finance,2025-04-02 14:41
ERP_SAL003269,ERP_VH003269,2023-11-24,586571,649409,Online Auction,Fleet Buyer,52,-0.097,0.1,Linda Harrington,Bank Finance,2025-04-05 04:51
ERP_SAL003270,ERP_VH003270,2023-10-28,321802,397046,Retail Showroom,Private,13,-0.19,0.1,Adam Peters,Bank Finance,2024-11-15 17:38
ERP_SAL003271,ERP_VH003271,2022-09-14,375581,330142,Retail Showroom,Dealer,17,0.138,0.01,Steven Vasquez,Bank Finance,2025-06-10 20:38
ERP_SAL003272,ERP_VH003272,2024-08-14,648732,634234,Online Auction,Private,89,0.023,0.06,David Burton,Bank Finance,2025-03-16 20:11
ERP_SAL003273,ERP_VH003273,2024-12-09,853407,732514,Online Auction,Private,12,0.165,0.05,Jay Ward,In-House Finance,2025-05-04 10:53
ERP_SAL003274,ERP_VH003274,2024-12-04,572815,489313,Online Auction,Private,21,0.171,0.02,Danielle Hill,In-House Finance,2025-04-13 13:06
ERP_SAL003275,ERP_VH003275,2025-01-07,221791,241648,Retail Showroom,Private,56,-0.082,0.04,Benjamin George,Cash,2024-07-21 20:47
ERP_SAL003276,ERP_VH003276,2024-02-29,671285,610161,Dealer Network,Private,50,0.1,0.1,Michael Thompson,In-House Finance,2024-08-11 19:53
ERP_SAL003277,ERP_VH003277,2023-03-07,351159,384709,Dealer Network,Dealer,14,-0.087,0.07,Donna Wise,In-House Finance,2024-10-04 13:39
ERP_SAL003278,ERP_VH003278,2025-04-21,316794,380617,Online Auction,Private,70,-0.168,0.05,Anthony Cook,In-House Finance,2024-10-30 10:05
ERP_SAL003279,ERP_VH003279,2022-11-11,572256,493133,Dealer Network,Private,30,0.16,0.08,Edward Ruiz,Bank Finance,2024-09-26 13:42
ERP_SAL003280,ERP_VH003280,2023-03-16,504336,492647,Online Auction,Private,38,0.024,0.05,Lisa Short,Bank Finance,2025-01-26 11:53
ERP_SAL003281,ERP_VH003281,2022-11-27,148024,177893,Dealer Network,Fleet Buyer,78,-0.168,0.0,Crystal Phelps,Bank Finance,2024-11-08 23:34
ERP_SAL003282,ERP_VH003282,2024-05-07,524621,563803,Online Auction,Private,32,-0.069,0.03,Theresa Lane,Bank Finance,2025-05-22 23:14
ERP_SAL003283,ERP_VH003283,2024-04-02,332034,285936,Dealer Network,Private,76,0.161,0.09,Adam Gonzalez,Bank Finance,2024-10-24 11:55
ERP_SAL003284,ERP_VH003284,2023-11-06,197887,185503,Online Auction,Fleet Buyer,69,0.067,0.1,Angel White,Bank Finance,2025-05-31 18:53
ERP_SAL003285,ERP_VH003285,2022-08-06,305833,368483,Retail Showroom,Fleet Buyer,42,-0.17,0.01,Thomas Gonzalez,Cash,2024-07-20 08:09
ERP_SAL003286,ERP_VH003286,2022-09-14,170516,156965,Retail Showroom,Private,65,0.086,0.02,Heather Hart,Bank Finance,2024-07-29 19:15
ERP_SAL003287,ERP_VH003287,2024-12-25,728856,694570,Dealer Network,Fleet Buyer,63,0.049,0.0,Mr. Ricardo Long,Cash,2024-10-26 06:25
ERP_SAL003288,ERP_VH003288,2024-04-24,399801,492669,Retail Showroom,Private,80,-0.188,0.07,Cynthia Sullivan,Bank Finance,2025-02-20 01:44
ERP_SAL003289,ERP_VH003289,2024-10-13,434975,487866,Online Auction,Dealer,61,-0.108,0.05,Tommy Jenkins,Bank Finance,2025-03-14 11:13
ERP_SAL003290,ERP_VH003290,2023-11-05,212907,191187,Dealer Network,Fleet Buyer,68,0.114,0.02,Lisa Anthony,Cash,2025-01-17 09:14
ERP_SAL003291,ERP_VH003291,2025-03-08,721116,700840,Dealer Network,Private,36,0.029,0.1,Michael Davis,In-House Finance,2025-03-05 13:39
ERP_SAL003292,ERP_VH003292,2024-06-19,243813,253092,Dealer Network,Fleet Buyer,83,-0.037,0.02,Patricia Roberts,Bank Finance,2025-06-15 09:12
ERP_SAL003293,ERP_VH003293,2025-02-07,474081,431503,Dealer Network,Private,25,0.099,0.09,Stefanie Hill,In-House Finance,2025-06-09 15:35
ERP_SAL003294,ERP_VH003294,2023-02-26,179618,163352,Online Auction,Dealer,38,0.1,0.1,Nancy Schneider,In-House Finance,2025-06-09 01:47
ERP_SAL003295,ERP_VH003295,2024-06-01,718726,693138,Dealer Network,Dealer,12,0.037,0.03,Dana Cisneros,Cash,2025-01-31 21:20
ERP_SAL003296,ERP_VH003296,2024-07-13,361982,373243,Online Auction,Fleet Buyer,82,-0.03,0.02,Paul Diaz,Cash,2025-07-02 11:38
ERP_SAL003297,ERP_VH003297,2023-12-12,746893,662786,Dealer Network,Fleet Buyer,7,0.127,0.07,Angel Levy,In-House Finance,2025-06-10 03:27
ERP_SAL003298,ERP_VH003298,2024-02-11,782067,782142,Dealer Network,Dealer,50,-0.0,0.08,Kimberly Foster,Bank Finance,2024-12-27 23:25
ERP_SAL003299,ERP_VH003299,2025-02-20,702013,698757,Online Auction,Fleet Buyer,36,0.005,0.03,Karen Murphy,Cash,2024-11-14 18:32
ERP_SAL003300,ERP_VH003300,2024-10-13,152595,185949,Dealer Network,Fleet Buyer,21,-0.179,0.07,Jeffrey Gonzalez,Bank Finance,2025-01-05 20:58
ERP_SAL003301,ERP_VH003301,2024-02-16,511903,605031,Online Auction,Private,7,-0.154,0.01,Matthew Simmons,Cash,2024-12-19 23:54
ERP_SAL003302,ERP_VH003302,2023-01-19,335845,295406,Retail Showroom,Private,36,0.137,0.02,Cassandra Diaz,Bank Finance,2024-08-19 14:46
ERP_SAL003303,ERP_VH003303,2022-07-31,464854,401739,Dealer Network,Private,89,0.157,0.1,Barbara Adkins,Cash,2024-07-24 04:38
ERP_SAL003304,ERP_VH003304,2024-07-25,580136,660543,Dealer Network,Fleet Buyer,24,-0.122,0.04,Nicole Matthews,Cash,2024-12-29 05:01
ERP_SAL003305,ERP_VH003305,2025-06-19,313539,348299,Retail Showroom,Private,8,-0.1,0.06,Christian Ferguson,Bank Finance,2024-08-18 10:44
ERP_SAL003306,ERP_VH003306,2023-10-17,941581,797486,Dealer Network,Fleet Buyer,7,0.181,0.01,Andrew Graham,Bank Finance,2024-10-03 04:39
ERP_SAL003307,ERP_VH003307,2023-11-30,741612,625489,Online Auction,Dealer,43,0.186,0.02,Jacob Brock,Cash,2024-07-09 05:25
ERP_SAL003308,ERP_VH003308,2023-01-24,511632,567404,Online Auction,Private,50,-0.098,0.05,Joshua Castro,Bank Finance,2024-08-01 17:54
ERP_SAL003309,ERP_VH003309,2023-03-16,686812,592636,Retail Showroom,Fleet Buyer,52,0.159,0.05,Katherine Curry,Cash,2024-11-13 01:13
ERP_SAL003310,ERP_VH003310,2023-12-12,644680,603365,Dealer Network,Fleet Buyer,47,0.068,0.01,Jessica Lynch,Bank Finance,2024-12-12 14:44
ERP_SAL003311,ERP_VH003311,2023-09-09,422662,444083,Retail Showroom,Fleet Buyer,10,-0.048,0.02,Cody Rollins,Cash,2025-05-01 15:50
ERP_SAL003312,ERP_VH003312,2022-07-19,309990,302754,Retail Showroom,Fleet Buyer,72,0.024,0.04,Michael Young,Bank Finance,2024-11-27 17:28
ERP_SAL003313,ERP_VH003313,2024-03-17,662509,603962,Retail Showroom,Private,20,0.097,0.07,Robert Mcmillan,Bank Finance,2025-06-22 16:56
ERP_SAL003314,ERP_VH003314,2022-11-17,197848,169050,Dealer Network,Fleet Buyer,38,0.17,0.01,Linda Brown,Bank Finance,2025-04-01 23:09
ERP_SAL003315,ERP_VH003315,2025-01-02,181554,163136,Online Auction,Fleet Buyer,79,0.113,0.05,Ashley Rowe,Cash,2025-02-22 20:37
ERP_SAL003316,ERP_VH003316,2024-10-05,438100,540506,Online Auction,Private,40,-0.189,0.02,Margaret White,In-House Finance,2025-01-03 11:00
ERP_SAL003317,ERP_VH003317,2023-10-03,440898,428198,Online Auction,Private,58,0.03,0.07,Ronald Whitehead,Bank Finance,2025-04-14 05:09
ERP_SAL003318,ERP_VH003318,2025-04-02,431898,429519,Online Auction,Private,49,0.006,0.01,Megan Haney,Bank Finance,2024-10-12 05:34
ERP_SAL003319,ERP_VH003319,2023-09-13,822908,725824,Dealer Network,Fleet Buyer,50,0.134,0.05,Dr. Barbara Dawson,In-House Finance,2024-09-26 17:21
ERP_SAL003320,ERP_VH003320,2023-12-27,620244,567151,Online Auction,Fleet Buyer,55,0.094,0.06,Anthony Boyer,In-House Finance,2024-12-20 02:04
ERP_SAL003321,ERP_VH003321,2023-08-26,704213,705660,Retail Showroom,Private,78,-0.002,0.06,Brenda Stout,Cash,2025-01-15 10:55
ERP_SAL003322,ERP_VH003322,2023-02-17,553156,547836,Online Auction,Private,18,0.01,0.03,Jennifer Smith,Bank Finance,2025-02-21 12:37
ERP_SAL003323,ERP_VH003323,2023-09-24,352688,339230,Retail Showroom,Fleet Buyer,82,0.04,0.06,Douglas Soto,Bank Finance,2024-11-06 06:23
ERP_SAL003324,ERP_VH003324,2022-08-04,592584,683299,Dealer Network,Private,19,-0.133,0.09,Kevin Casey,Bank Finance,2025-06-10 00:55
ERP_SAL003325,ERP_VH003325,2024-09-04,658727,565530,Dealer Network,Fleet Buyer,46,0.165,0.03,Cynthia Crawford,Bank Finance,2025-07-04 10:11
ERP_SAL003326,ERP_VH003326,2022-11-16,498236,532483,Retail Showroom,Private,56,-0.064,0.02,Samuel Wong,Bank Finance,2025-04-24 16:26
ERP_SAL003327,ERP_VH003327,2024-07-14,510336,462210,Online Auction,Private,80,0.104,0.02,Kenneth Duncan,In-House Finance,2024-10-01 01:38
ERP_SAL003328,ERP_VH003328,2022-10-30,764509,777877,Dealer Network,Private,51,-0.017,0.01,Julie Golden,In-House Finance,2024-12-15 00:58
ERP_SAL003329,ERP_VH003329,2024-09-01,152772,160759,Online Auction,Private,66,-0.05,0.0,Penny Rodriguez,Bank Finance,2024-10-14 10:33
ERP_SAL003330,ERP_VH003330,2023-07-31,292052,244433,Dealer Network,Private,86,0.195,0.02,Christine Miller,Bank Finance,2024-09-21 23:29
ERP_SAL003331,ERP_VH003331,2022-11-15,291620,322577,Online Auction,Fleet Buyer,66,-0.096,0.06,Dr. Rachael Parsons DDS,Cash,2024-07-16 10:38
ERP_SAL003332,ERP_VH003332,2023-03-03,508272,569308,Dealer Network,Private,66,-0.107,0.06,Melissa Shaw,Cash,2024-07-29 12:27
ERP_SAL003333,ERP_VH003333,2023-06-04,451913,547917,Online Auction,Private,88,-0.175,0.09,Theresa Campbell,In-House Finance,2025-05-24 08:44
ERP_SAL003334,ERP_VH003334,2022-08-29,571177,478663,Online Auction,Private,34,0.193,0.03,Brian Sutton,Bank Finance,2025-03-11 23:26
ERP_SAL003335,ERP_VH003335,2023-08-21,286112,277197,Dealer Network,Private,48,0.032,0.05,Kathleen Thompson,Cash,2024-08-20 01:11
ERP_SAL003336,ERP_VH003336,2024-05-15,643405,776506,Dealer Network,Private,28,-0.171,0.06,Chase Delgado,Bank Finance,2025-06-10 17:09
ERP_SAL003337,ERP_VH003337,2023-11-03,199159,222296,Online Auction,Dealer,76,-0.104,0.03,Terry Maldonado,In-House Finance,2025-02-11 02:22
ERP_SAL003338,ERP_VH003338,2024-03-26,846883,762360,Online Auction,Fleet Buyer,76,0.111,0.0,Emily Smith,Cash,2024-10-15 03:28
ERP_SAL003339,ERP_VH003339,2023-04-04,130277,150451,Retail Showroom,Private,37,-0.134,0.06,Stefanie Mcmahon,Cash,2024-12-21 09:53
ERP_SAL003340,ERP_VH003340,2022-09-08,501381,520222,Online Auction,Dealer,29,-0.036,0.09,Martha Simmons,Cash,2025-06-16 07:31
ERP_SAL003341,ERP_VH003341,2024-05-22,411698,510302,Retail Showroom,Fleet Buyer,21,-0.193,0.05,Jeffrey Schultz,Bank Finance,2025-04-14 18:46
ERP_SAL003342,ERP_VH003342,2025-04-09,245044,210762,Online Auction,Fleet Buyer,79,0.163,0.06,Kayla Moore,Cash,2024-07-25 12:46
ERP_SAL003343,ERP_VH003343,2024-03-23,395637,490942,Online Auction,Private,71,-0.194,0.02,Lindsey Webb,Cash,2024-12-27 09:45
ERP_SAL003344,ERP_VH003344,2024-06-23,276838,284278,Dealer Network,Fleet Buyer,41,-0.026,0.01,Anna Malone,Bank Finance,2024-07-12 17:34
ERP_SAL003345,ERP_VH003345,2023-12-20,635167,667412,Dealer Network,Private,33,-0.048,0.05,Jason Holmes,Bank Finance,2024-09-11 00:43
ERP_SAL003346,ERP_VH003346,2024-05-22,289243,260332,Retail Showroom,Dealer,67,0.111,0.04,Dakota Heath,Bank Finance,2024-09-16 19:14
ERP_SAL003347,ERP_VH003347,2024-05-24,614565,673212,Online Auction,Private,71,-0.087,0.02,Stephanie Charles,In-House Finance,2024-12-07 01:57
ERP_SAL003348,ERP_VH003348,2023-05-12,629472,763310,Dealer Network,Private,88,-0.175,0.03,Angelica Rodriguez,In-House Finance,2024-12-11 16:13
ERP_SAL003349,ERP_VH003349,2024-04-15,338115,287240,Online Auction,Private,76,0.177,0.06,Angela Rich,Cash,2024-07-31 03:02
ERP_SAL003350,ERP_VH003350,2024-06-11,726714,657846,Online Auction,Fleet Buyer,76,0.105,0.09,Adam Perez,Cash,2025-03-09 20:07
ERP_SAL003351,ERP_VH003351,2025-04-05,548469,498679,Dealer Network,Private,16,0.1,0.01,Mary Foley,Cash,2025-05-20 14:03
ERP_SAL003352,ERP_VH003352,2022-11-19,624302,757388,Retail Showroom,Private,78,-0.176,0.06,Kristin Lee,Bank Finance,2025-02-28 18:50
ERP_SAL003353,ERP_VH003353,2025-04-10,877038,790712,Online Auction,Private,83,0.109,0.07,Monique Leon,In-House Finance,2025-03-05 20:47
ERP_SAL003354,ERP_VH003354,2023-08-02,354149,434641,Dealer Network,Private,73,-0.185,0.02,Dr. Justin Knight,In-House Finance,2025-06-25 00:25
ERP_SAL003355,ERP_VH003355,2024-04-03,429167,400481,Dealer Network,Private,60,0.072,0.02,Ryan Romero,Cash,2024-07-26 15:07
ERP_SAL003356,ERP_VH003356,2024-01-30,360969,405703,Dealer Network,Fleet Buyer,15,-0.11,0.04,Sara Walter,Cash,2024-11-11 07:47
ERP_SAL003357,ERP_VH003357,2023-09-14,156269,173045,Online Auction,Private,70,-0.097,0.07,Juan Flynn,In-House Finance,2024-07-26 03:46
ERP_SAL003358,ERP_VH003358,2023-12-18,570493,586621,Online Auction,Private,52,-0.027,0.05,Kristin Jackson,Bank Finance,2024-07-13 15:04
ERP_SAL003359,ERP_VH003359,2025-01-20,793597,734634,Dealer Network,Private,21,0.08,0.03,Zachary Mckinney Jr.,Cash,2025-06-13 09:58
ERP_SAL003360,ERP_VH003360,2022-07-27,173464,204914,Online Auction,Private,69,-0.153,0.07,Andrew Bernard,Cash,2025-04-23 01:16
ERP_SAL003361,ERP_VH003361,2024-03-01,411399,411379,Dealer Network,Fleet Buyer,71,0.0,0.05,Kara Cole,Bank Finance,2024-10-08 10:42
ERP_SAL003362,ERP_VH003362,2024-11-29,259129,247897,Online Auction,Private,68,0.045,0.03,Kristina Montoya,Bank Finance,2025-04-01 15:21
ERP_SAL003363,ERP_VH003363,2024-09-26,509039,615043,Online Auction,Private,68,-0.172,0.09,Barbara Miller,Bank Finance,2025-06-08 10:09
ERP_SAL003364,ERP_VH003364,2024-12-06,883725,798856,Dealer Network,Fleet Buyer,23,0.106,0.04,Adam Rosario,Bank Finance,2024-10-16 03:08
ERP_SAL003365,ERP_VH003365,2023-04-11,472479,448466,Online Auction,Fleet Buyer,18,0.054,0.09,Patrick Lopez,In-House Finance,2024-08-18 19:56
ERP_SAL003366,ERP_VH003366,2025-01-17,772097,701231,Dealer Network,Fleet Buyer,77,0.101,0.07,Craig Cunningham,In-House Finance,2024-08-05 12:35
ERP_SAL003367,ERP_VH003367,2023-11-29,421910,511442,Dealer Network,Private,48,-0.175,0.07,Benjamin Fuller,Bank Finance,2024-11-19 19:56
ERP_SAL003368,ERP_VH003368,2024-11-30,286043,323135,Retail Showroom,Private,31,-0.115,0.01,Tara Briggs DDS,Bank Finance,2024-07-26 18:26
ERP_SAL003369,ERP_VH003369,2024-12-17,508017,513000,Online Auction,Fleet Buyer,87,-0.01,0.05,Angel Salinas,Bank Finance,2024-09-14 11:15
ERP_SAL003370,ERP_VH003370,2024-01-10,169680,159176,Online Auction,Fleet Buyer,24,0.066,0.04,Karen Schmidt,Cash,2025-01-29 16:57
ERP_SAL003371,ERP_VH003371,2024-11-24,370120,433151,Online Auction,Fleet Buyer,47,-0.146,0.04,Joseph Bailey,Bank Finance,2024-12-20 20:40
ERP_SAL003372,ERP_VH003372,2024-05-02,862212,744127,Dealer Network,Private,63,0.159,0.08,Kayla Little,Bank Finance,2025-04-27 05:18
ERP_SAL003373,ERP_VH003373,2024-11-04,352389,329433,Dealer Network,Private,36,0.07,0.02,Michael Williams,In-House Finance,2025-05-31 00:10
ERP_SAL003374,ERP_VH003374,2023-01-30,234038,231291,Dealer Network,Fleet Buyer,50,0.012,0.06,Melissa Gonzalez,Bank Finance,2024-10-07 12:26
ERP_SAL003375,ERP_VH003375,2024-09-19,610392,573301,Retail Showroom,Private,14,0.065,0.07,Mary Moreno,In-House Finance,2024-11-30 16:47
ERP_SAL003376,ERP_VH003376,2024-02-22,635988,605944,Online Auction,Fleet Buyer,73,0.05,0.04,Anthony Zuniga,Bank Finance,2025-04-24 10:12
ERP_SAL003377,ERP_VH003377,2024-10-02,535341,592446,Online Auction,Fleet Buyer,17,-0.096,0.05,Anthony Landry,In-House Finance,2025-05-20 01:02
ERP_SAL003378,ERP_VH003378,2023-07-28,332642,320689,Online Auction,Fleet Buyer,22,0.037,0.1,Jeffrey Hernandez,Bank Finance,2024-12-14 12:34
ERP_SAL003379,ERP_VH003379,2023-10-07,193571,200299,Online Auction,Private,87,-0.034,0.08,Ashley Carrillo,Bank Finance,2025-06-29 01:16
ERP_SAL003380,ERP_VH003380,2025-03-15,445255,465924,Dealer Network,Fleet Buyer,29,-0.044,0.09,Rachel Myers,Bank Finance,2024-10-19 00:19
ERP_SAL003381,ERP_VH003381,2024-03-01,771489,733282,Online Auction,Fleet Buyer,60,0.052,0.08,Emily Hamilton,In-House Finance,2024-10-19 23:29
ERP_SAL003382,ERP_VH003382,2025-03-17,407364,409440,Online Auction,Dealer,77,-0.005,0.07,Melissa Miller,Bank Finance,2025-04-04 17:55
ERP_SAL003383,ERP_VH003383,2023-09-08,403174,501040,Dealer Network,Private,55,-0.195,0.01,Sabrina King,Cash,2024-07-11 12:09
ERP_SAL003384,ERP_VH003384,2023-06-02,506906,448300,Retail Showroom,Private,11,0.131,0.03,Ian Frost,Bank Finance,2025-07-03 02:54
ERP_SAL003385,ERP_VH003385,2023-04-24,617392,624222,Retail Showroom,Private,74,-0.011,0.0,David Stewart,Cash,2025-06-23 07:03
ERP_SAL003386,ERP_VH003386,2024-03-10,200416,220710,Online Auction,Private,44,-0.092,0.08,Mario Faulkner,In-House Finance,2025-04-07 03:24
ERP_SAL003387,ERP_VH003387,2025-04-19,742220,732984,Online Auction,Fleet Buyer,79,0.013,0.01,Douglas Freeman,Bank Finance,2025-01-28 10:48
ERP_SAL003388,ERP_VH003388,2023-05-25,438803,505966,Dealer Network,Private,70,-0.133,0.07,Susan Dickerson,Cash,2025-07-01 23:56
ERP_SAL003389,ERP_VH003389,2023-10-30,243003,238764,Online Auction,Private,18,0.018,0.08,Stephen Williams,Bank Finance,2025-05-04 21:29
ERP_SAL003390,ERP_VH003390,2025-04-07,529520,524337,Retail Showroom,Private,73,0.01,0.06,Tyler Bennett,Cash,2025-04-25 23:21
ERP_SAL003391,ERP_VH003391,2025-06-29,242960,240618,Online Auction,Fleet Buyer,29,0.01,0.07,Heather Burke,Cash,2024-08-28 19:46
ERP_SAL003392,ERP_VH003392,2024-05-31,245324,277189,Online Auction,Fleet Buyer,11,-0.115,0.05,Adam Thompson,Bank Finance,2024-11-25 10:41
ERP_SAL003393,ERP_VH003393,2023-01-04,697574,602523,Retail Showroom,Private,20,0.158,0.09,Elizabeth Novak PhD,Cash,2025-01-24 15:09
ERP_SAL003394,ERP_VH003394,2023-09-16,455869,434921,Dealer Network,Fleet Buyer,52,0.048,0.06,Jennifer Fisher,Bank Finance,2025-04-25 17:17
ERP_SAL003395,ERP_VH003395,2025-04-03,871746,799703,Online Auction,Fleet Buyer,69,0.09,0.08,James Ramirez,Bank Finance,2024-11-25 13:55
ERP_SAL003396,ERP_VH003396,2023-12-25,837273,758929,Online Auction,Fleet Buyer,50,0.103,0.1,Mary Simmons,Bank Finance,2025-02-01 01:40
ERP_SAL003397,ERP_VH003397,2022-10-07,633986,678349,Dealer Network,Fleet Buyer,10,-0.065,0.03,Angelica Carey,Bank Finance,2025-04-24 00:34
ERP_SAL003398,ERP_VH003398,2024-11-17,162944,150102,Dealer Network,Private,26,0.086,0.06,Willie Dixon,Bank Finance,2024-11-18 19:35
ERP_SAL003399,ERP_VH003399,2022-09-21,321350,276527,Dealer Network,Private,77,0.162,0.02,Karen Miller,Bank Finance,2025-05-23 10:46
ERP_SAL003400,ERP_VH003400,2025-05-04,456882,563130,Dealer Network,Fleet Buyer,27,-0.189,0.05,Laura Barnett,Cash,2025-01-12 14:53
ERP_SAL003401,ERP_VH003401,2022-10-06,383317,396046,Dealer Network,Fleet Buyer,29,-0.032,0.07,Leslie Newman,Bank Finance,2025-01-18 23:43
ERP_SAL003402,ERP_VH003402,2024-07-09,352797,312894,Dealer Network,Fleet Buyer,17,0.128,0.02,Tanner Edwards,Bank Finance,2024-08-01 19:14
ERP_SAL003403,ERP_VH003403,2023-08-09,143855,173029,Retail Showroom,Fleet Buyer,83,-0.169,0.06,Kimberly Black,Bank Finance,2025-01-03 14:27
ERP_SAL003404,ERP_VH003404,2022-11-03,390245,468180,Dealer Network,Dealer,66,-0.166,0.04,Sarah Morgan,Bank Finance,2025-05-30 09:44
ERP_SAL003405,ERP_VH003405,2023-03-30,723855,719779,Dealer Network,Fleet Buyer,14,0.006,0.04,Kathleen Logan,Cash,2024-07-07 17:06
ERP_SAL003406,ERP_VH003406,2025-04-03,258514,226011,Online Auction,Private,69,0.144,0.02,David Peck,Bank Finance,2025-06-30 22:00
ERP_SAL003407,ERP_VH003407,2022-07-11,573545,591190,Online Auction,Fleet Buyer,44,-0.03,0.02,Angela Santiago,Cash,2025-03-07 04:27
ERP_SAL003408,ERP_VH003408,2024-10-11,476537,507017,Online Auction,Private,35,-0.06,0.01,Kelsey Gutierrez,Bank Finance,2025-06-29 06:00
ERP_SAL003409,ERP_VH003409,2024-09-29,515286,632042,Online Auction,Private,51,-0.185,0.09,David Lynn,Bank Finance,2024-11-08 22:39
ERP_SAL003410,ERP_VH003410,2024-12-30,508387,426220,Dealer Network,Private,81,0.193,0.04,William Miller,Cash,2024-09-09 23:05
ERP_SAL003411,ERP_VH003411,2025-03-27,342312,382484,Dealer Network,Fleet Buyer,40,-0.105,0.04,Benjamin Villa,Bank Finance,2025-03-19 11:43
ERP_SAL003412,ERP_VH003412,2024-03-27,328060,400366,Online Auction,Private,33,-0.181,0.04,Angela Carpenter,Cash,2025-04-19 15:09
ERP_SAL003413,ERP_VH003413,2023-06-15,658581,686005,Dealer Network,Private,51,-0.04,0.01,Dustin Perez,In-House Finance,2025-04-17 01:40
ERP_SAL003414,ERP_VH003414,2024-11-17,328811,339978,Dealer Network,Private,26,-0.033,0.08,Mary Hansen,Cash,2025-04-25 17:25
ERP_SAL003415,ERP_VH003415,2024-12-04,549300,535735,Dealer Network,Private,19,0.025,0.1,Vanessa Terrell,Bank Finance,2024-08-20 03:39
ERP_SAL003416,ERP_VH003416,2024-10-31,535094,527792,Retail Showroom,Private,82,0.014,0.07,Cynthia Brown,In-House Finance,2024-12-18 02:42
ERP_SAL003417,ERP_VH003417,2022-11-15,206465,221178,Dealer Network,Fleet Buyer,61,-0.067,0.06,Stephanie Joyce,In-House Finance,2025-04-04 01:10
ERP_SAL003418,ERP_VH003418,2023-01-06,597753,500891,Dealer Network,Fleet Buyer,20,0.193,0.03,Jeffery Blackwell,In-House Finance,2025-02-28 10:07
ERP_SAL003419,ERP_VH003419,2023-12-22,446486,517413,Retail Showroom,Private,30,-0.137,0.07,Emma Gonzales,In-House Finance,2024-08-01 00:34
ERP_SAL003420,ERP_VH003420,2023-02-22,623949,670715,Retail Showroom,Fleet Buyer,37,-0.07,0.05,Seth Gonzalez,Cash,2025-02-28 05:34
ERP_SAL003421,ERP_VH003421,2022-12-31,644270,575237,Online Auction,Private,11,0.12,0.06,Cynthia Conrad,Bank Finance,2025-05-21 23:45
ERP_SAL003422,ERP_VH003422,2024-07-20,388914,437955,Online Auction,Private,14,-0.112,0.05,Thomas Rice,Bank Finance,2025-04-17 13:55
ERP_SAL003423,ERP_VH003423,2025-06-06,158479,176890,Online Auction,Private,49,-0.104,0.03,Antonio Lambert,Cash,2024-12-03 20:42
ERP_SAL003424,ERP_VH003424,2024-01-13,292510,351582,Dealer Network,Dealer,11,-0.168,0.02,Shawn Burton,Bank Finance,2024-10-01 13:28
ERP_SAL003425,ERP_VH003425,2024-01-03,180166,178152,Online Auction,Private,74,0.011,0.02,Jeremy Robinson,Bank Finance,2025-01-22 16:14
ERP_SAL003426,ERP_VH003426,2024-07-30,824122,788676,Online Auction,Private,52,0.045,0.02,Joshua Wheeler,In-House Finance,2025-01-05 10:08
ERP_SAL003427,ERP_VH003427,2024-11-23,342635,415654,Dealer Network,Fleet Buyer,16,-0.176,0.09,William Phelps,Bank Finance,2024-08-05 03:30
ERP_SAL003428,ERP_VH003428,2025-03-18,212958,251360,Online Auction,Fleet Buyer,67,-0.153,0.08,Adam Robinson,Bank Finance,2025-06-25 12:00
ERP_SAL003429,ERP_VH003429,2023-10-20,309600,308201,Dealer Network,Fleet Buyer,61,0.005,0.05,Susan Atkinson,In-House Finance,2025-04-02 23:04
ERP_SAL003430,ERP_VH003430,2024-01-30,197041,176054,Dealer Network,Private,68,0.119,0.08,David Villegas,Bank Finance,2025-01-01 08:11
ERP_SAL003431,ERP_VH003431,2022-09-15,692082,661900,Dealer Network,Private,11,0.046,0.07,Melissa Warren,Cash,2025-02-09 15:12
